ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
266,32,-12,-4,0,340,10,80,20,800,400,20,12,30
254,36,-12,4,0,340,10,80,20,800,400,20,12,30
242,40,-12,4,0,340,10,80,20,800,400,20,12,30
230,44,-12,4,0,340,10,80,20,800,400,20,12,30
218,48,-12,4,0,340,10,80,20,800,400,20,12,30
206,52,-12,4,0,340,10,80,20,800,400,20,12,30
194,56,-12,4,0,340,10,80,20,800,400,20,12,30
182,60,-12,4,0,340,10,80,20,800,400,20,12,30
170,64,-12,4,0,340,10,80,20,800,400,20,12,30
158,68,-12,4,0,340,10,80,20,800,400,20,12,30
146,72,-12,4,0,340,10,80,20,800,400,20,12,30
134,76,-12,4,0,340,10,80,20,800,400,20,12,30
122,80,-12,4,0,340,10,80,20,800,400,20,12,30
110,84,-12,4,0,340,10,80,20,800,400,20,12,30
98,88,-12,4,0,340,10,80,20,800,400,20,12,30
86,92,-12,4,0,340,10,80,20,800,400,20,12,30
74,96,-12,4,0,340,10,80,20,800,400,20,12,30
62,100,-12,4,0,340,10,80,20,800,400,20,12,30
50,104,-12,4,0,340,10,80,20,800,400,20,12,30
38,108,-12,4,0,340,10,80,20,800,400,20,12,30
50,112,12,4,0,340,10,80,20,800,400,20,12,30
62,116,12,4,0,340,10,80,20,800,400,20,12,30
74,120,12,4,0,340,10,80,20,800,400,20,12,30
86,124,12,4,0,340,10,80,20,800,400,20,12,30
98,128,12,4,0,340,10,80,20,800,400,20,12,30
110,132,12,4,0,340,10,80,20,800,400,20,12,30
122,136,12,4,0,340,10,80,20,800,400,20,12,30
134,140,12,4,0,340,10,80,20,800,400,20,12,30
146,144,12,4,0,340,10,80,20,800,400,20,12,30
158,148,12,4,0,340,10,80,20,800,400,20,12,30
170,152,12,4,0,340,10,80,20,800,400,20,12,30
182,156,12,4,0,340,10,80,20,800,400,20,12,30
194,160,12,4,0,340,10,80,20,800,400,20,12,30
206,164,12,4,0,340,10,80,20,800,400,20,12,30
218,168,12,4,0,340,10,80,20,800,400,20,12,30
230,172,12,4,0,340,10,80,20,800,400,20,12,30
242,176,12,4,0,340,10,80,20,800,400,20,12,30
254,180,12,4,0,340,10,80,20,800,400,20,12,30
266,184,12,4,0,340,10,80,20,800,400,20,12,30
278,188,12,4,0,340,10,80,20,800,400,20,12,30
290,192,12,4,0,340,10,80,20,800,400,20,12,30
302,196,12,4,0,340,10,80,20,800,400,20,12,30
314,200,12,4,0,340,10,80,20,800,400,20,12,30
326,204,12,4,0,340,10,80,20,800,400,20,12,30
338,208,12,4,0,340,10,80,20,800,400,20,12,30
350,212,12,4,0,340,10,80,20,800,400,20,12,30
362,216,12,4,0,340,10,80,20,800,400,20,12,30
374,220,12,4,0,340,10,80,20,800,400,20,12,30
386,224,12,4,0,340,10,80,20,800,400,20,12,30
398,228,12,4,0,340,10,80,20,800,400,20,12,30
410,232,12,4,0,340,10,80,20,800,400,20,12,30
422,236,12,4,0,340,10,80,20,800,400,20,12,30
434,240,12,4,0,340,10,80,20,800,400,20,12,30
446,244,12,4,0,340,10,80,20,800,400,20,12,30
458,248,12,4,0,340,10,80,20,800,400,20,12,30
470,252,12,4,0,340,10,80,20,800,400,20,12,30
482,256,12,4,0,340,10,80,20,800,400,20,12,30
494,260,12,4,0,340,10,80,20,800,400,20,12,30
506,264,12,4,0,340,10,80,20,800,400,20,12,30
518,268,12,4,0,340,10,80,20,800,400,20,12,30
530,272,12,4,0,340,10,80,20,800,400,20,12,30
542,276,12,4,0,340,10,80,20,800,400,20,12,30
554,280,12,4,0,340,10,80,20,800,400,20,12,30
566,284,12,4,0,340,10,80,20,800,400,20,12,30
578,288,12,4,0,340,10,80,20,800,400,20,12,30
590,292,12,4,0,340,10,80,20,800,400,20,12,30
602,296,12,4,0,340,10,80,20,800,400,20,12,30
614,300,12,4,0,340,10,80,20,800,400,20,12,30
626,304,12,4,0,340,10,80,20,800,400,20,12,30
638,308,12,4,0,340,10,80,20,800,400,20,12,30
650,312,12,4,0,340,10,80,20,800,400,20,12,30
662,316,12,4,0,340,10,80,20,800,400,20,12,30
674,320,12,4,0,340,10,80,20,800,400,20,12,30
686,324,12,4,0,340,10,80,20,800,400,20,12,30
698,328,12,4,0,340,10,80,20,800,400,20,12,30
710,332,12,4,0,340,10,80,20,800,400,20,12,30
722,336,12,4,0,340,10,80,20,800,400,20,12,30
734,340,12,4,0,340,10,80,20,800,400,20,12,30
746,344,12,4,0,340,10,80,20,800,400,20,12,30
758,348,12,4,0,340,10,80,20,800,400,20,12,30
770,352,12,4,0,340,10,80,20,800,400,20,12,30
758,356,-12,4,0,340,10,80,20,800,400,20,12,30
746,360,-12,4,0,340,10,80,20,800,400,20,12,30
734,364,-12,4,0,340,10,80,20,800,400,20,12,30
722,368,-12,4,0,340,10,80,20,800,400,20,12,30
710,364,-12,-4,0,340,10,80,20,800,400,20,12,30
698,360,-12,-4,0,340,10,80,20,800,400,20,12,30
686,356,-12,-4,0,340,10,80,20,800,400,20,12,30
674,352,-12,-4,0,340,10,80,20,800,400,20,12,30
662,348,-12,-4,0,340,10,80,20,800,400,20,12,30
650,344,-12,-4,0,340,10,80,20,800,400,20,12,30
638,340,-12,-4,0,340,10,80,20,800,400,20,12,30
